customer_id,region,tenure_months,monthly_charges,contract_type,internet_type,payment_method,support_tickets_90d,num_logins_30d,late_payments_12m,age,is_senior,churn
104307,South,41,38.62,month_to_month,fiber,bank_transfer,1,23,1,60,1,1
104308,West,65,89.86,one_year,fiber,bank_transfer,1,15,0,32,0,0
104309,East,58,86.33,one_year,dsl,paypal,0,26,0,54,0,0
104310,East,10,44.12,month_to_month,dsl,credit_card,0,32,0,59,0,1
104311,West,53,58.99,month_to_month,fiber,credit_card,1,23,1,59,0,1
104312,South,27,60.5,month_to_month,fiber,mailed_check,2,25,0,54,0,0
104313,West,61,41.87,month_to_month,dsl,mailed_check,0,20,1,44,0,0
104314,North,62,27.66,month_to_month,none,mailed_check,3,26,0,40,0,0
104315,East,68,51.59,month_to_month,dsl,credit_card,2,23,0,26,0,0
104316,West,32,57.87,one_year,dsl,paypal,1,18,1,65,1,0
104317,West,13,36.18,one_year,fiber,mailed_check,0,11,1,68,1,0
104318,West,9,68.54,one_year,none,mailed_check,0,22,0,79,1,0
104319,South,11,88.26,one_year,fiber,bank_transfer,0,18,1,42,0,1
104320,West,71,81.84,two_year,dsl,bank_transfer,1,27,2,31,0,0
104321,East,42,62.47,two_year,dsl,credit_card,0,25,0,55,0,0
104322,East,25,28.19,month_to_month,dsl,credit_card,0,19,2,55,0,0
104323,North,32,79.31,month_to_month,fiber,bank_transfer,2,18,1,40,0,1
104324,North,12,67.93,month_to_month,fiber,credit_card,3,20,0,39,0,1
104325,East,41,73.49,two_year,dsl,mailed_check,1,16,1,47,0,0
104326,North,30,103.72,month_to_month,fiber,credit_card,3,19,1,44,0,0
104327,East,57,48.5,month_to_month,fiber,paypal,1,34,1,57,0,1
104328,West,1,15.0,month_to_month,dsl,paypal,2,24,0,62,1,0
104329,West,67,43.93,one_year,dsl,credit_card,0,16,0,53,0,0
104330,North,4,74.72,one_year,fiber,bank_transfer,1,17,0,60,1,1
104331,West,30,65.54,one_year,dsl,mailed_check,0,25,1,26,0,1
104332,North,24,40.69,one_year,dsl,credit_card,0,20,1,37,0,1
104333,South,51,36.61,two_year,dsl,credit_card,0,15,2,32,0,0
104334,West,47,57.91,month_to_month,fiber,credit_card,1,21,0,67,1,0
104335,North,14,40.08,two_year,fiber,credit_card,0,24,1,28,0,1
104336,North,35,75.41,one_year,fiber,mailed_check,0,21,1,71,1,0
104337,North,38,56.77,month_to_month,fiber,credit_card,0,13,1,53,0,1
104338,East,33,52.46,two_year,fiber,bank_transfer,2,20,2,28,0,1
104339,West,1,49.83,two_year,dsl,mailed_check,1,24,1,42,0,1
104340,North,12,70.26,one_year,fiber,mailed_check,1,17,0,21,0,1
104341,North,36,65.85,two_year,none,credit_card,1,16,1,33,0,0
104342,East,18,69.04,month_to_month,fiber,bank_transfer,0,24,3,55,0,1
104343,North,39,68.6,month_to_month,dsl,credit_card,2,11,0,20,0,1
104344,East,11,63.56,month_to_month,fiber,credit_card,0,23,1,50,0,0
104345,West,52,44.34,two_year,dsl,mailed_check,1,18,1,65,1,0
104346,West,13,50.39,one_year,dsl,bank_transfer,0,26,1,33,0,0
104347,West,46,57.11,two_year,none,paypal,0,22,1,21,0,0
104348,East,60,106.3,one_year,dsl,credit_card,0,16,1,56,0,0
104349,West,25,38.02,one_year,dsl,bank_transfer,1,17,0,41,0,0
104350,North,10,56.62,month_to_month,fiber,bank_transfer,1,22,0,43,0,1
104351,North,0,66.97,month_to_month,fiber,paypal,2,19,0,46,0,1
104352,East,25,58.93,month_to_month,fiber,mailed_check,0,25,1,54,0,1
104353,North,8,86.48,one_year,dsl,credit_card,2,19,0,46,0,0
104354,West,63,58.83,month_to_month,fiber,paypal,0,26,1,36,0,0
104355,East,70,60.31,two_year,dsl,bank_transfer,1,25,1,26,0,1
104356,West,70,81.29,one_year,none,mailed_check,0,25,0,79,1,1
104357,South,66,101.21,month_to_month,dsl,bank_transfer,0,18,0,61,1,0
104358,South,42,93.15,two_year,dsl,bank_transfer,1,21,1,59,0,0
104359,East,23,62.27,one_year,fiber,paypal,0,24,0,32,0,0
104360,North,32,64.01,one_year,dsl,bank_transfer,0,28,0,19,0,0
104361,East,18,65.93,month_to_month,fiber,mailed_check,1,20,0,57,0,1
104362,East,60,67.94,month_to_month,dsl,credit_card,2,21,0,73,1,1
104363,West,31,48.05,month_to_month,fiber,bank_transfer,3,19,0,41,0,1
104364,East,27,83.73,month_to_month,dsl,credit_card,1,15,0,25,0,0
104365,North,49,69.13,one_year,fiber,credit_card,0,23,0,50,0,1
104366,South,26,64.1,two_year,dsl,credit_card,0,17,0,79,1,0
104367,East,25,39.58,two_year,dsl,bank_transfer,3,19,1,46,0,0
104368,North,16,66.25,month_to_month,dsl,credit_card,0,26,0,38,0,1
104369,South,4,27.14,two_year,fiber,mailed_check,1,23,0,77,1,1
104370,South,2,53.37,month_to_month,fiber,paypal,1,29,1,32,0,0
104371,North,29,53.74,month_to_month,dsl,mailed_check,0,17,1,39,0,1
104372,East,71,70.74,one_year,dsl,mailed_check,1,11,1,33,0,0
104373,North,18,102.6,two_year,dsl,mailed_check,0,25,1,27,0,0
104374,East,46,76.44,two_year,dsl,bank_transfer,2,15,0,72,1,0
104375,North,23,93.97,one_year,fiber,mailed_check,1,18,1,40,0,1
104376,East,21,77.9,month_to_month,dsl,bank_transfer,0,27,2,67,1,0
104377,North,11,87.5,month_to_month,none,mailed_check,1,12,0,48,0,0
104378,West,40,102.14,month_to_month,fiber,credit_card,2,17,0,63,1,1
104379,North,47,50.36,one_year,dsl,mailed_check,1,29,0,22,0,1
104380,East,25,49.06,month_to_month,dsl,bank_transfer,2,11,2,53,0,1
104381,South,37,78.38,month_to_month,dsl,paypal,2,15,0,74,1,1
104382,North,34,64.93,month_to_month,dsl,bank_transfer,1,23,2,79,1,1
104383,South,19,69.41,one_year,fiber,credit_card,1,25,1,30,0,1
104384,West,49,60.03,one_year,dsl,bank_transfer,1,16,1,65,1,0
104385,West,39,53.07,month_to_month,dsl,paypal,1,17,0,75,1,1
104386,South,4,97.42,month_to_month,dsl,credit_card,1,20,0,63,1,1
104387,North,35,43.0,one_year,fiber,credit_card,1,17,0,43,0,0
104388,East,28,78.73,one_year,dsl,mailed_check,2,21,1,26,0,0
104389,East,57,75.48,month_to_month,none,credit_card,1,16,1,52,0,1
104390,North,22,33.42,month_to_month,dsl,paypal,1,20,1,19,0,0
104391,West,68,48.38,two_year,dsl,bank_transfer,1,17,0,60,1,1
104392,East,44,51.75,one_year,fiber,bank_transfer,2,17,1,43,0,1
104393,East,9,76.29,month_to_month,fiber,bank_transfer,0,23,0,22,0,1
104394,South,29,57.66,one_year,fiber,bank_transfer,1,22,1,61,1,0
104395,South,63,63.29,one_year,fiber,paypal,2,17,0,43,0,0
104396,North,18,35.85,month_to_month,dsl,mailed_check,0,21,2,49,0,0
104397,West,50,111.52,month_to_month,dsl,bank_transfer,1,22,1,35,0,1
104398,North,56,66.42,two_year,dsl,credit_card,2,21,0,44,0,0
104399,West,49,74.98,month_to_month,fiber,credit_card,0,18,0,28,0,1
104400,West,6,54.19,month_to_month,fiber,paypal,0,20,1,29,0,1
104401,East,26,51.95,one_year,fiber,mailed_check,1,10,0,59,0,0
104402,North,25,103.25,month_to_month,none,credit_card,2,21,0,69,1,0
104403,South,24,26.67,one_year,fiber,paypal,0,16,0,28,0,0
104404,South,63,70.57,month_to_month,fiber,credit_card,2,27,0,28,0,1
104405,East,0,40.77,month_to_month,fiber,credit_card,1,17,0,54,0,1
104406,West,38,56.9,month_to_month,fiber,mailed_check,3,18,1,52,0,0
104407,South,70,52.24,two_year,fiber,bank_transfer,3,17,1,42,0,1
104408,West,63,45.28,one_year,dsl,bank_transfer,0,29,0,79,1,0
104409,North,43,65.71,one_year,dsl,credit_card,3,20,0,78,1,0
104410,South,71,15.0,month_to_month,fiber,mailed_check,1,20,0,57,0,0
104411,North,28,58.69,one_year,dsl,mailed_check,0,26,2,74,1,1
104412,East,44,63.19,month_to_month,dsl,mailed_check,1,22,1,46,0,1
104413,North,39,37.81,one_year,fiber,credit_card,0,19,1,18,0,1
104414,South,3,95.26,month_to_month,fiber,credit_card,2,20,1,24,0,1
104415,West,2,53.11,one_year,dsl,mailed_check,0,25,1,68,1,1
104416,East,64,60.25,month_to_month,dsl,paypal,3,21,0,25,0,0
104417,North,12,53.16,month_to_month,none,bank_transfer,2,18,0,28,0,1
104418,North,25,63.37,one_year,none,credit_card,1,19,1,60,1,1
104419,East,44,91.16,month_to_month,fiber,mailed_check,1,25,0,47,0,1
104420,South,41,114.46,month_to_month,dsl,mailed_check,0,19,0,32,0,1
104421,North,37,79.91,two_year,dsl,credit_card,0,16,1,68,1,0
104422,East,70,86.76,month_to_month,dsl,bank_transfer,1,19,1,62,1,0
104423,North,56,99.33,one_year,fiber,bank_transfer,1,15,0,35,0,0
104424,East,67,69.98,one_year,fiber,bank_transfer,0,21,1,30,0,1
104425,South,47,96.41,one_year,fiber,bank_transfer,0,28,0,63,1,1
104426,North,70,80.85,month_to_month,dsl,bank_transfer,0,25,0,32,0,0
104427,North,43,67.88,one_year,fiber,bank_transfer,1,32,0,32,0,0
104428,North,39,72.01,month_to_month,fiber,mailed_check,1,23,1,72,1,1
104429,North,58,28.57,month_to_month,fiber,mailed_check,0,19,0,72,1,1
104430,South,62,70.84,one_year,fiber,credit_card,2,24,1,78,1,0
104431,West,4,34.13,two_year,fiber,paypal,0,22,0,45,0,0
104432,West,65,32.49,month_to_month,fiber,paypal,0,14,0,63,1,0
104433,South,49,68.86,month_to_month,fiber,bank_transfer,0,19,0,30,0,1
104434,East,64,42.72,one_year,none,credit_card,2,32,1,79,1,0
104435,East,51,64.86,month_to_month,dsl,mailed_check,0,22,2,21,0,1
104436,West,66,67.77,one_year,dsl,bank_transfer,0,22,0,71,1,0
104437,North,19,68.66,month_to_month,dsl,credit_card,1,23,1,55,0,0
104438,South,13,46.92,month_to_month,dsl,mailed_check,0,14,0,76,1,1
104439,South,14,82.97,one_year,fiber,mailed_check,2,16,0,60,1,0
104440,North,18,63.22,two_year,dsl,bank_transfer,0,17,0,29,0,0
104441,South,15,73.82,month_to_month,dsl,bank_transfer,1,19,0,60,1,0
104442,West,31,41.07,two_year,dsl,bank_transfer,2,18,1,64,1,1
104443,West,14,61.43,month_to_month,fiber,credit_card,1,32,1,48,0,1
104444,North,11,86.95,month_to_month,none,credit_card,0,27,2,54,0,1
104445,South,37,84.4,month_to_month,fiber,bank_transfer,1,16,1,42,0,1
104446,South,57,49.05,month_to_month,dsl,bank_transfer,0,18,1,34,0,0
104447,South,9,54.09,one_year,fiber,credit_card,2,27,0,56,0,0
104448,East,36,45.23,month_to_month,dsl,credit_card,1,22,0,49,0,1
104449,North,47,51.87,month_to_month,none,mailed_check,1,20,0,20,0,1
104450,West,50,37.02,month_to_month,dsl,mailed_check,1,21,0,64,1,1
104451,West,7,62.24,one_year,none,bank_transfer,0,22,0,32,0,1
104452,East,52,77.66,two_year,fiber,paypal,1,14,0,20,0,0
104453,East,1,49.3,month_to_month,fiber,credit_card,1,22,1,33,0,1
104454,East,17,63.19,month_to_month,fiber,mailed_check,0,18,0,73,1,1
104455,South,22,60.59,two_year,dsl,mailed_check,0,26,1,66,1,1
104456,North,61,86.1,month_to_month,dsl,credit_card,1,23,0,44,0,0
104457,East,13,52.77,one_year,dsl,credit_card,2,21,0,45,0,1
104458,North,56,53.5,one_year,dsl,bank_transfer,1,20,0,44,0,0
104459,West,71,48.08,two_year,fiber,credit_card,2,19,1,20,0,0
104460,South,69,42.25,month_to_month,fiber,bank_transfer,0,17,1,40,0,1
104461,South,21,75.58,month_to_month,fiber,paypal,0,27,1,73,1,1
104462,South,6,62.3,month_to_month,fiber,paypal,0,16,2,57,0,1
104463,West,15,66.1,month_to_month,dsl,credit_card,1,16,0,41,0,0
104464,North,55,90.49,month_to_month,dsl,bank_transfer,1,17,1,79,1,1
104465,North,14,91.64,two_year,fiber,mailed_check,0,20,1,22,0,1
104466,North,46,32.08,month_to_month,dsl,mailed_check,0,26,2,71,1,0
104467,East,26,77.96,month_to_month,fiber,paypal,1,20,0,43,0,1
104468,West,55,69.51,month_to_month,fiber,paypal,2,13,1,49,0,1
104469,North,43,55.77,month_to_month,fiber,credit_card,2,31,0,76,1,1
104470,West,42,71.55,month_to_month,fiber,mailed_check,1,12,0,75,1,1
104471,South,56,30.47,month_to_month,fiber,bank_transfer,0,21,0,67,1,0
104472,East,68,94.25,one_year,fiber,paypal,0,18,0,50,0,1
104473,North,26,75.3,one_year,none,bank_transfer,1,18,1,54,0,0
104474,South,38,47.7,month_to_month,fiber,credit_card,0,20,2,74,1,0
104475,East,45,53.29,one_year,fiber,paypal,0,15,1,65,1,0
104476,East,59,30.94,month_to_month,dsl,paypal,0,30,0,36,0,0
104477,North,34,58.72,month_to_month,fiber,paypal,1,19,0,50,0,1
104478,West,26,55.35,month_to_month,dsl,mailed_check,2,18,0,68,1,1
104479,West,60,38.5,two_year,fiber,mailed_check,0,13,1,67,1,0
104480,South,68,80.53,month_to_month,fiber,bank_transfer,0,22,0,36,0,1
104481,East,40,90.54,month_to_month,dsl,bank_transfer,0,22,1,70,1,0
104482,West,7,64.45,month_to_month,dsl,credit_card,0,24,0,53,0,0
104483,North,20,58.89,month_to_month,dsl,mailed_check,1,18,0,38,0,0
104484,West,33,73.7,one_year,fiber,credit_card,2,16,0,48,0,1
104485,South,50,64.61,month_to_month,fiber,credit_card,0,21,0,45,0,0
104486,West,48,43.36,two_year,none,paypal,0,22,1,22,0,1
104487,North,59,51.95,one_year,fiber,mailed_check,0,24,1,32,0,0
104488,South,2,59.07,month_to_month,fiber,bank_transfer,1,23,1,26,0,1
104489,East,33,69.96,two_year,fiber,credit_card,0,16,0,60,1,0
104490,East,50,65.19,one_year,fiber,credit_card,0,22,1,43,0,0
104491,West,71,69.21,month_to_month,dsl,mailed_check,0,18,0,26,0,0
104492,West,10,34.5,month_to_month,none,paypal,1,16,0,54,0,1
104493,North,63,78.3,two_year,none,bank_transfer,2,24,1,47,0,1
104494,South,0,65.07,two_year,dsl,mailed_check,1,20,0,59,0,1
104495,South,14,116.05,month_to_month,fiber,credit_card,1,16,1,77,1,1
104496,South,60,57.25,one_year,dsl,paypal,1,21,1,79,1,1
104497,South,56,71.47,two_year,none,bank_transfer,2,23,1,46,0,0
104498,West,70,121.58,two_year,fiber,credit_card,1,16,0,19,0,1
104499,West,43,68.88,month_to_month,dsl,mailed_check,0,17,0,22,0,0
104500,North,44,63.65,month_to_month,fiber,mailed_check,0,16,1,26,0,1
104501,South,38,45.26,two_year,fiber,mailed_check,1,18,0,19,0,0
104502,East,36,95.57,month_to_month,dsl,credit_card,2,15,1,57,0,1
104503,South,37,41.82,month_to_month,fiber,paypal,1,23,1,76,1,1
104504,North,21,73.54,one_year,fiber,bank_transfer,1,16,0,64,1,1
104505,South,61,55.53,month_to_month,fiber,bank_transfer,0,16,0,61,1,1
104506,South,25,61.21,one_year,fiber,credit_card,1,20,0,37,0,1
104507,North,43,36.52,month_to_month,dsl,paypal,4,26,0,61,1,1
104508,West,48,91.86,one_year,dsl,mailed_check,1,27,2,50,0,0
104509,South,38,59.44,month_to_month,fiber,credit_card,1,18,1,40,0,1
104510,East,44,40.7,one_year,dsl,paypal,2,22,1,21,0,0
104511,East,3,90.05,month_to_month,fiber,paypal,1,26,0,49,0,1
104512,West,22,54.92,month_to_month,none,paypal,0,18,0,44,0,0
104513,North,32,71.69,two_year,fiber,bank_transfer,1,15,0,52,0,1
104514,North,28,81.83,one_year,fiber,credit_card,1,18,2,46,0,0
104515,South,65,74.48,month_to_month,fiber,mailed_check,0,24,1,65,1,0
104516,South,64,21.07,month_to_month,fiber,paypal,2,20,0,73,1,1
104517,South,51,78.91,one_year,fiber,paypal,0,24,2,49,0,0
104518,West,25,62.99,two_year,dsl,paypal,3,21,0,39,0,1
104519,North,3,58.42,month_to_month,fiber,bank_transfer,3,20,1,37,0,1
104520,North,54,62.82,two_year,dsl,bank_transfer,1,23,1,72,1,1
104521,South,63,32.8,month_to_month,dsl,paypal,2,25,1,51,0,0
104522,West,35,68.84,one_year,dsl,mailed_check,2,19,2,78,1,1
104523,West,59,37.71,month_to_month,fiber,bank_transfer,0,21,1,60,1,0
104524,East,67,59.28,month_to_month,fiber,credit_card,1,19,0,54,0,0
104525,East,39,68.13,two_year,none,credit_card,0,15,1,21,0,0
104526,East,15,86.48,month_to_month,fiber,paypal,1,13,1,63,1,1
104527,East,1,48.61,two_year,fiber,credit_card,0,20,0,47,0,0
104528,North,54,94.03,month_to_month,dsl,mailed_check,1,19,2,24,0,0
104529,East,40,83.94,month_to_month,dsl,bank_transfer,1,23,1,39,0,1
104530,West,11,56.41,two_year,dsl,bank_transfer,1,20,0,46,0,0
104531,South,3,42.83,one_year,none,credit_card,1,15,0,73,1,0
104532,East,69,36.12,month_to_month,dsl,bank_transfer,1,17,0,57,0,1
104533,South,23,70.44,one_year,fiber,paypal,0,17,0,42,0,0
104534,East,23,50.25,month_to_month,dsl,mailed_check,1,21,1,78,1,1
104535,North,45,88.99,two_year,fiber,paypal,1,24,1,56,0,1
104536,East,26,51.41,month_to_month,fiber,paypal,1,22,0,78,1,0
104537,West,65,46.99,month_to_month,none,bank_transfer,1,19,1,46,0,1
104538,North,49,69.67,month_to_month,dsl,bank_transfer,2,17,0,70,1,0
104539,South,25,51.28,one_year,none,mailed_check,0,14,2,68,1,0
104540,North,19,65.17,two_year,dsl,paypal,1,22,1,62,1,1
104541,North,61,84.72,one_year,fiber,mailed_check,1,17,0,75,1,1
104542,West,42,67.34,month_to_month,dsl,paypal,2,14,0,52,0,0
104543,South,66,67.42,month_to_month,fiber,credit_card,2,23,2,23,0,1
104544,South,24,69.1,month_to_month,fiber,bank_transfer,0,18,0,41,0,1
104545,South,1,31.14,two_year,fiber,bank_transfer,1,17,1,19,0,1
104546,West,64,72.84,month_to_month,fiber,bank_transfer,0,26,0,34,0,0
104547,South,17,68.2,one_year,dsl,mailed_check,1,16,0,61,1,1
104548,East,60,82.86,month_to_month,fiber,bank_transfer,2,22,1,25,0,1
104549,South,51,77.12,two_year,dsl,credit_card,2,19,0,57,0,0
104550,North,16,60.96,month_to_month,dsl,paypal,0,25,1,57,0,1
104551,East,54,85.65,month_to_month,dsl,bank_transfer,1,23,2,52,0,1
104552,North,5,59.15,two_year,dsl,credit_card,0,15,1,60,1,0
104553,East,28,69.94,two_year,dsl,mailed_check,0,24,0,44,0,0
104554,South,25,58.78,one_year,fiber,mailed_check,0,33,1,58,0,1
104555,East,47,74.24,one_year,dsl,mailed_check,0,16,1,64,1,1
104556,West,38,57.47,one_year,fiber,bank_transfer,0,18,0,54,0,0
104557,East,44,97.95,month_to_month,dsl,mailed_check,0,22,0,61,1,1
104558,North,34,105.35,month_to_month,fiber,bank_transfer,1,27,0,65,1,1
104559,East,53,82.48,one_year,dsl,mailed_check,0,16,0,43,0,0
104560,West,11,95.83,one_year,dsl,mailed_check,4,13,1,74,1,1
104561,North,51,34.22,month_to_month,fiber,credit_card,1,27,1,38,0,0
104562,South,3,36.57,month_to_month,none,bank_transfer,2,27,1,21,0,0
104563,West,6,58.57,one_year,none,paypal,0,23,1,77,1,0
104564,North,52,65.82,month_to_month,dsl,credit_card,2,23,1,70,1,0
104565,East,11,61.04,one_year,none,mailed_check,2,22,0,43,0,0
104566,West,55,32.16,one_year,fiber,paypal,1,27,0,31,0,1
104567,North,9,88.03,month_to_month,none,credit_card,1,18,1,30,0,1
104568,East,10,108.08,month_to_month,dsl,mailed_check,2,21,0,53,0,1
104569,East,67,90.62,month_to_month,dsl,credit_card,0,21,1,77,1,0
104570,South,12,86.71,month_to_month,dsl,bank_transfer,2,18,1,37,0,1
104571,West,65,69.52,one_year,fiber,credit_card,1,26,0,61,1,0
104572,North,25,48.14,one_year,dsl,credit_card,2,24,0,40,0,1
104573,South,57,66.45,two_year,dsl,paypal,0,21,0,52,0,0
104574,West,67,107.11,month_to_month,fiber,credit_card,1,27,0,57,0,1
104575,North,8,57.96,one_year,none,paypal,1,15,1,65,1,1
104576,West,23,55.9,month_to_month,fiber,credit_card,1,24,2,63,1,1
104577,North,41,87.15,one_year,fiber,mailed_check,0,22,0,31,0,0
104578,South,62,88.47,month_to_month,dsl,mailed_check,0,20,1,24,0,1
104579,North,13,48.04,one_year,none,bank_transfer,0,15,1,52,0,1
104580,East,13,59.77,month_to_month,dsl,bank_transfer,3,26,0,43,0,1
104581,West,26,54.96,month_to_month,dsl,paypal,1,20,0,34,0,1
104582,West,14,66.39,two_year,fiber,paypal,0,15,0,30,0,0
104583,West,19,87.07,month_to_month,dsl,credit_card,1,21,1,71,1,1
104584,East,9,48.92,month_to_month,fiber,mailed_check,1,14,1,23,0,1
104585,West,59,86.79,one_year,fiber,mailed_check,1,27,1,26,0,0
104586,East,57,67.03,month_to_month,dsl,bank_transfer,0,18,1,39,0,1
104587,West,10,111.52,month_to_month,dsl,paypal,0,24,0,31,0,1
104588,East,38,71.38,month_to_month,dsl,credit_card,1,13,0,22,0,0
104589,West,46,63.06,month_to_month,dsl,paypal,1,23,0,33,0,0
104590,North,45,76.49,two_year,none,paypal,0,17,1,40,0,0
104591,South,70,58.26,one_year,fiber,bank_transfer,1,22,0,45,0,0
104592,East,46,29.09,month_to_month,dsl,bank_transfer,1,21,1,50,0,0
104593,North,49,60.19,month_to_month,dsl,credit_card,2,24,0,26,0,0
104594,North,2,59.87,two_year,fiber,mailed_check,5,24,0,78,1,1
104595,West,5,33.15,two_year,fiber,credit_card,0,19,1,51,0,0
104596,South,44,63.54,month_to_month,none,paypal,2,19,1,42,0,1
104597,North,65,23.66,one_year,dsl,mailed_check,1,14,1,63,1,0
104598,South,28,58.05,month_to_month,fiber,credit_card,0,13,0,75,1,0
104599,South,46,69.87,month_to_month,dsl,credit_card,1,21,0,18,0,0
104600,East,15,66.94,two_year,fiber,mailed_check,1,21,1,49,0,1
104601,West,32,64.18,two_year,fiber,mailed_check,1,19,1,73,1,1
104602,West,54,63.29,month_to_month,fiber,credit_card,1,23,0,32,0,1
104603,East,47,49.32,two_year,dsl,bank_transfer,0,24,0,70,1,0
104604,East,8,65.22,one_year,fiber,paypal,2,21,1,54,0,1
104605,South,63,66.16,one_year,dsl,paypal,2,13,1,21,0,0
104606,West,66,47.0,one_year,fiber,paypal,0,20,0,72,1,0
104607,North,34,70.35,month_to_month,dsl,bank_transfer,2,27,2,22,0,1
104608,North,24,70.23,two_year,fiber,paypal,1,24,0,62,1,0
104609,West,38,61.68,month_to_month,dsl,credit_card,2,20,0,53,0,0
104610,West,57,113.42,month_to_month,fiber,mailed_check,2,27,0,67,1,1
104611,South,32,62.19,month_to_month,fiber,paypal,2,14,0,37,0,1
104612,East,2,59.42,one_year,dsl,bank_transfer,0,24,1,25,0,1
104613,South,5,56.55,month_to_month,dsl,bank_transfer,0,16,0,48,0,1
104614,South,58,45.58,month_to_month,dsl,bank_transfer,2,29,0,64,1,0
104615,South,56,78.72,one_year,dsl,bank_transfer,1,18,0,53,0,0
104616,North,55,51.28,month_to_month,fiber,credit_card,0,15,0,23,0,0
104617,East,9,53.64,month_to_month,dsl,paypal,0,14,0,57,0,0
104618,South,12,54.24,month_to_month,dsl,credit_card,0,19,0,42,0,0
104619,East,28,45.3,one_year,dsl,bank_transfer,1,14,0,63,1,1
104620,North,16,29.98,month_to_month,dsl,mailed_check,0,19,1,75,1,1
104621,West,27,55.74,month_to_month,dsl,paypal,2,14,0,71,1,1
104622,East,40,82.47,month_to_month,fiber,mailed_check,0,22,0,79,1,0
104623,West,20,68.94,two_year,dsl,paypal,2,22,1,55,0,1
104624,North,8,96.21,one_year,none,mailed_check,0,22,0,62,1,0
104625,East,28,80.02,month_to_month,fiber,credit_card,4,18,0,24,0,1
104626,West,52,75.48,two_year,fiber,paypal,0,14,0,28,0,0
104627,South,44,102.65,one_year,fiber,bank_transfer,2,23,0,26,0,1
104628,North,23,63.06,one_year,fiber,credit_card,0,12,0,63,1,1
104629,South,22,66.26,month_to_month,fiber,credit_card,0,12,0,56,0,1
104630,South,42,64.77,month_to_month,dsl,credit_card,4,13,0,75,1,1
104631,South,12,95.88,one_year,fiber,credit_card,1,17,0,61,1,1
104632,South,60,65.05,month_to_month,dsl,bank_transfer,0,18,0,72,1,1
104633,South,62,52.03,month_to_month,fiber,credit_card,4,21,1,64,1,1
104634,East,1,76.75,month_to_month,dsl,mailed_check,0,30,1,56,0,1
104635,North,69,48.67,month_to_month,fiber,paypal,0,20,1,50,0,0
104636,South,1,75.67,one_year,fiber,mailed_check,1,27,0,26,0,1
104637,East,33,73.28,month_to_month,dsl,credit_card,1,18,1,55,0,1
104638,North,48,61.21,one_year,dsl,credit_card,2,17,1,50,0,1
104639,North,23,76.32,one_year,fiber,mailed_check,1,14,0,78,1,1
104640,North,14,35.24,month_to_month,dsl,bank_transfer,2,19,1,74,1,1
104641,North,3,68.26,month_to_month,dsl,mailed_check,2,18,1,39,0,0
104642,South,52,55.74,month_to_month,dsl,credit_card,2,21,0,29,0,1
104643,North,2,122.25,month_to_month,none,credit_card,0,28,0,31,0,1
104644,South,34,68.12,one_year,fiber,bank_transfer,1,24,0,48,0,0
104645,West,28,53.07,one_year,fiber,paypal,0,27,0,78,1,0
104646,West,69,37.43,two_year,fiber,credit_card,2,28,1,71,1,0
104647,North,66,91.11,two_year,fiber,credit_card,2,16,1,74,1,1
104648,South,58,58.0,month_to_month,fiber,credit_card,1,29,0,32,0,1
104649,South,52,49.17,one_year,fiber,credit_card,1,24,0,18,0,0
104650,West,39,71.73,month_to_month,fiber,mailed_check,0,23,1,59,0,1
104651,West,25,77.99,month_to_month,fiber,mailed_check,1,17,1,42,0,1
104652,North,11,77.68,month_to_month,dsl,credit_card,0,17,1,46,0,0
104653,North,69,65.4,month_to_month,dsl,bank_transfer,0,22,1,63,1,1
104654,South,27,68.18,one_year,dsl,bank_transfer,0,22,1,79,1,0
104655,West,30,69.64,one_year,fiber,credit_card,1,16,1,29,0,1
104656,West,10,71.73,month_to_month,none,paypal,0,24,1,55,0,0
104657,North,19,73.5,month_to_month,fiber,mailed_check,4,23,1,19,0,1
104658,East,45,86.89,one_year,fiber,paypal,1,25,2,49,0,1
104659,North,30,66.13,one_year,fiber,mailed_check,0,20,1,20,0,0
104660,East,42,48.66,one_year,none,paypal,3,27,1,68,1,0
104661,West,15,62.11,month_to_month,fiber,paypal,0,28,2,53,0,0
104662,South,5,80.08,month_to_month,dsl,mailed_check,0,22,2,33,0,1
104663,North,63,29.27,one_year,fiber,paypal,1,25,0,32,0,1
104664,East,31,29.38,one_year,fiber,mailed_check,2,16,1,58,0,0
104665,South,26,83.37,month_to_month,dsl,mailed_check,1,19,2,33,0,1
104666,West,20,95.4,month_to_month,dsl,credit_card,1,18,0,41,0,1
104667,South,47,39.7,month_to_month,dsl,paypal,2,20,0,18,0,1
104668,West,40,67.01,one_year,dsl,paypal,0,23,0,39,0,0
104669,South,28,57.01,month_to_month,dsl,bank_transfer,1,20,1,63,1,0
104670,North,67,59.78,one_year,none,paypal,1,17,2,21,0,0
104671,South,64,71.11,two_year,dsl,mailed_check,0,14,0,70,1,0
104672,North,14,39.14,month_to_month,fiber,credit_card,1,21,1,34,0,1
104673,South,46,42.86,month_to_month,dsl,paypal,0,18,1,63,1,1
104674,East,69,58.97,month_to_month,none,mailed_check,2,20,1,26,0,0
104675,North,35,62.09,month_to_month,fiber,bank_transfer,0,21,1,26,0,1
104676,North,2,42.48,two_year,none,bank_transfer,0,19,1,71,1,0
104677,North,9,80.79,two_year,fiber,credit_card,0,18,0,77,1,0
104678,North,48,56.65,month_to_month,fiber,bank_transfer,2,21,0,34,0,0
